zone_id,sensor_id,pipe_id,timestamp,water_supplied_litres,water_consumed_litres,flow_rate_lps,pressure_psi,temperature_c,leak,latitude,longitude
Bilaspur,S863,P17,2024-11-05 13:42:00,3999.98,3750.86,17.17,26.74,22.42,0,22.083668283292447,82.13190096476794
Bilaspur,S674,P27,2024-08-27 11:45:00,4466.33,4280.27,13.08,22.7,21.14,0,22.088998211812722,82.13051443648308
Durg,S569,P98,2024-04-25 06:09:00,3467.62,3157.04,46.3,24.52,25.65,1,21.181208092812078,81.28021642155372
Bilaspur,S807,P39,2024-08-02 16:18:00,3486.32,3123.91,27.47,23.8,35.06,0,22.085819119888708,82.13950956123158
Raipur,S549,P10,2024-09-28 21:06:00,4374.85,3108.15,7.23,42.18,26.45,1,21.24896900428647,81.63954904624131
Bilaspur,S760,P13,2024-11-12 03:35:00,1700.1,1268.69,28.03,31.54,21.86,0,22.073574838836155,82.13243464747336
Bilaspur,S886,P69,2024-05-19 08:21:00,3041.28,2132.15,46.7,22.05,34.67,0,22.075819665199802,82.13530989534098
Raipur,S171,P1,2024-09-08 11:14:00,3709.97,3554.08,45.7,57.3,33.1,0,21.2574491193727,81.6247261805026
Raipur,S178,P26,2024-06-02 00:56:00,3123.95,2305.39,26.45,28.62,36.79,0,21.255391382127563,81.62704475594242
Bilaspur,S688,P19,2024-03-28 18:15:00,2760.78,2008.5,11.65,32.94,25.53,0,22.074048901404947,82.13283616940035
Bhilai,S821,P47,2024-05-30 16:15:00,1769.69,1252.74,34.76,41.34,31.01,0,21.206917415153193,81.43281569951799
Bilaspur,S260,P40,2024-08-22 09:47:00,3862.95,3407.82,26.33,41.5,37.83,0,22.08869598904997,82.14136169782454
Durg,S234,P23,2024-11-08 15:49:00,3386.91,3068.72,9.4,51.17,33.24,0,21.193867517996534,81.28745191621867
Bilaspur,S316,P61,2024-02-08 13:49:00,3526.45,2765.79,14.52,20.74,25.34,0,22.07635263645805,82.14515016354174
Bilaspur,S993,P24,2024-05-29 19:24:00,4313.73,3070.59,46.83,21.39,21.97,1,22.079969824179937,82.13573115862673
Bilaspur,S607,P95,2024-01-23 02:23:00,1810.07,1675.23,31.47,15.28,34.04,0,22.074987331115747,82.14546883465937
Durg,S420,P92,2024-02-26 06:21:00,2661.48,2240.34,28.84,34.43,28.85,0,21.194900225779843,81.27590798474792
Bilaspur,S714,P31,2024-06-17 02:50:00,1612.24,1585.92,45.56,36.67,26.29,0,22.085440377784778,82.14433197708776
Raipur,S477,P70,2024-07-18 06:32:00,3773.6,3741.26,20.99,49.12,21.22,0,21.25554834240504,81.63072755233783
Durg,S806,P54,2024-02-15 07:59:00,954.1,698.47,44.44,40.51,32.72,0,21.185867518783336,81.28935122757056
Raipur,S264,P25,2024-06-21 11:47:00,2282.28,1781.35,25.68,23.88,28.63,0,21.245665127655098,81.63721097755307
Durg,S706,P92,2024-09-25 00:48:00,3710.0,3541.66,20.94,38.18,20.19,0,21.19594759700339,81.28709992716652
Bhilai,S506,P38,2024-03-23 06:55:00,4773.58,4756.04,13.92,52.04,22.11,0,21.201714004519374,81.4355297948224
Raipur,S194,P45,2024-02-18 16:05:00,1290.32,1048.52,28.59,45.08,26.74,0,21.25387572467036,81.63280408952497
Bhilai,S472,P89,2024-08-13 11:18:00,2628.02,2513.45,44.09,33.11,37.27,0,21.204793649595977,81.42888540434173
Bilaspur,S212,P90,2024-05-08 23:47:00,2441.32,1750.46,23.41,27.97,33.33,0,22.072478352383886,82.13112540846527
Bilaspur,S832,P49,2024-03-13 03:30:00,4162.9,3922.45,36.41,57.57,20.51,0,22.079452727625494,82.14446408937177
Durg,S162,P33,2024-10-25 10:50:00,3693.9,3444.49,22.28,18.17,20.92,0,21.18960241698841,81.28844711294165
Durg,S283,P70,2024-03-12 13:00:00,3987.05,3806.28,31.72,44.23,33.42,0,21.18717253365053,81.28348516696862
Bhilai,S262,P52,2024-09-27 11:34:00,1163.11,1135.4,40.73,20.22,26.56,1,21.202511650835614,81.43701642043001
Bhilai,S741,P34,2024-01-14 10:23:00,3707.17,2992.7,17.01,43.08,32.96,0,21.213803913868006,81.42329639072635
Durg,S968,P44,2024-08-08 00:37:00,4336.1,4095.24,30.56,37.79,34.6,0,21.18107168608781,81.29192743870026
Bilaspur,S699,P38,2024-05-18 10:03:00,816.62,660.65,6.0,26.82,20.71,0,22.079163702231348,82.13108967529794
Durg,S113,P88,2024-04-23 23:31:00,2112.0,1841.74,33.95,43.23,34.17,0,21.198450689782803,81.28321048838203
Bhilai,S701,P3,2024-10-27 16:49:00,2254.26,1936.9,24.26,56.14,22.04,0,21.212025124979107,81.42304600827948
Bilaspur,S811,P69,2024-02-06 01:37:00,1624.51,1440.76,39.63,24.34,20.11,0,22.080063527022634,82.14484091269166
Raipur,S186,P52,2024-03-07 20:13:00,1285.11,1077.45,16.16,47.65,26.62,0,21.241787067750035,81.63935071724993
Raipur,S832,P59,2024-11-05 17:40:00,4547.87,3759.63,11.61,47.24,24.36,0,21.256502166742358,81.6298041052507
Bilaspur,S964,P20,2024-12-03 10:25:00,3495.17,2913.24,28.01,54.19,29.82,0,22.0786366570398,82.14109454477301
Bilaspur,S116,P49,2024-07-31 06:23:00,4805.5,4405.3,30.06,19.1,25.89,0,22.07151910001693,82.14903206834711
Raipur,S583,P49,2024-07-27 23:03:00,2290.57,2201.04,7.97,37.02,31.82,0,21.260280498284686,81.63848882323649
Durg,S456,P22,2024-11-13 00:21:00,873.62,741.46,11.33,47.05,25.14,0,21.200346763460203,81.28368748112673
Raipur,S875,P41,2024-01-01 13:50:00,3793.02,3307.89,42.29,54.6,36.62,0,21.255129459478727,81.63021209329193
Raipur,S696,P43,2024-03-13 12:32:00,2159.2,2040.33,13.17,59.02,26.2,0,21.255109117644526,81.63958458693571
Durg,S697,P23,2024-01-01 07:25:00,3538.94,3385.92,32.9,49.81,28.75,0,21.193633080637316,81.29312657579455
Durg,S281,P81,2024-07-23 18:54:00,4080.79,3319.27,16.65,36.34,29.03,0,21.200174996491544,81.29312783126169
Raipur,S687,P91,2024-08-21 03:35:00,3696.74,2588.29,41.33,48.0,20.4,1,21.25541637412845,81.62239594573653
Bilaspur,S799,P36,2024-10-30 22:14:00,2340.33,2037.24,18.15,37.55,28.99,0,22.08549544948637,82.14417378117881
Raipur,S210,P98,2024-08-09 15:19:00,2123.48,1973.64,30.57,16.14,20.46,0,21.243130583355562,81.6337360156773
Raipur,S237,P89,2024-05-02 21:12:00,4998.81,4839.71,5.43,27.01,23.32,0,21.251657044320403,81.63056056966873
Bhilai,S930,P44,2024-11-25 09:50:00,3299.16,2521.37,15.88,40.65,30.51,0,21.207880701376986,81.43821139141616
Bilaspur,S102,P63,2024-02-08 02:44:00,1310.59,1052.24,26.46,17.61,29.48,0,22.072277769564195,82.13697955303752
Bhilai,S475,P83,2024-02-05 04:52:00,1920.32,1348.31,46.18,50.37,29.28,0,21.20791951106155,81.43072442494103
Durg,S415,P49,2024-02-23 17:25:00,1598.24,1584.46,31.29,28.42,35.53,0,21.186141812928735,81.2831495175862
Bilaspur,S372,P100,2024-01-20 10:58:00,2791.37,2054.76,44.45,44.59,32.45,0,22.082575826410892,82.14189170001204
Bhilai,S344,P5,2024-12-10 20:02:00,2742.3,2189.98,27.58,54.88,35.32,0,21.212920928754734,81.42952435802486
Raipur,S728,P67,2024-11-16 08:03:00,875.5,828.66,10.36,31.54,37.9,0,21.247423441964095,81.62676194439668
Raipur,S563,P58,2024-10-04 02:07:00,2122.23,1595.52,39.87,43.63,36.29,0,21.24499477622271,81.63924917267292
Raipur,S540,P53,2024-01-18 19:01:00,1061.81,1057.06,41.58,39.13,33.12,0,21.256627988138348,81.62419960089385
Durg,S782,P51,2024-08-10 23:46:00,4593.34,3509.64,16.44,15.26,37.19,1,21.196142670939256,81.28212836581105
Raipur,S134,P16,2024-07-29 20:18:00,3882.16,3376.79,31.99,38.04,34.39,0,21.243295488305716,81.629650351834
Durg,S677,P86,2024-11-16 02:21:00,2070.86,1762.72,17.85,25.56,33.35,0,21.183274669593924,81.27694707240721
Bhilai,S600,P100,2024-09-26 00:16:00,1712.8,1235.89,49.93,46.28,20.29,0,21.213175877459022,81.43556803810685
Durg,S460,P78,2024-10-10 01:06:00,3479.81,3306.22,30.75,59.18,35.14,0,21.197666331832373,81.28079040403846
Raipur,S614,P9,2024-09-15 13:13:00,1308.6,1133.84,23.31,38.28,31.06,0,21.24944684645828,81.63433601032878
Durg,S218,P12,2024-12-01 20:33:00,2886.07,2204.96,12.0,25.32,24.28,0,21.186322635889812,81.27552007599216
Durg,S758,P53,2024-07-20 04:10:00,2173.5,1683.38,32.86,35.07,22.54,0,21.191779619660032,81.27821786481401
Durg,S719,P46,2024-10-12 09:51:00,2294.09,1691.43,17.23,17.39,27.96,0,21.187989140614555,81.28873326245832
Bhilai,S569,P11,2024-07-09 17:27:00,4161.25,2925.89,49.59,17.06,28.66,1,21.206679342437734,81.42358667786475
Durg,S488,P15,2024-03-04 12:19:00,2179.04,1716.57,26.37,23.36,23.97,0,21.18907082113078,81.29426444081895
Bilaspur,S651,P95,2024-01-03 04:03:00,4026.04,3086.93,33.02,53.5,30.93,0,22.076463239589486,82.13793389481083
Durg,S472,P8,2024-03-17 15:42:00,4622.47,4186.73,17.6,29.81,25.52,0,21.18253094539081,81.28845523391566
Raipur,S679,P30,2024-03-03 05:59:00,2433.83,2163.05,23.68,40.71,36.76,0,21.255236992951957,81.62068925841412
Bhilai,S699,P33,2024-03-05 11:35:00,1232.43,1003.82,14.37,57.34,30.57,0,21.212826849626143,81.41918626166891
Durg,S875,P37,2024-09-12 11:20:00,3491.06,3173.22,45.98,50.63,30.09,0,21.18290546203437,81.2856849905388
Raipur,S539,P33,2024-09-01 12:26:00,4798.72,3971.1,38.96,59.95,37.44,0,21.246543520521826,81.63314570341967
Raipur,S960,P54,2024-06-26 17:13:00,2666.66,2565.47,30.16,48.74,22.32,0,21.248530219713444,81.63688131254493
Bilaspur,S444,P24,2024-09-14 18:52:00,3464.29,3215.77,48.14,22.82,32.3,1,22.088670447312882,82.13800622842658
Raipur,S950,P52,2024-10-31 23:16:00,3924.77,2947.28,18.36,56.5,22.13,0,21.253725802547695,81.63833202826714
Bhilai,S770,P19,2024-06-08 19:49:00,2991.51,2110.43,38.09,19.16,36.31,0,21.21572212113856,81.43370288178379
Durg,S538,P3,2024-04-11 20:07:00,2978.1,2296.5,42.13,23.7,32.78,1,21.192027896177777,81.29040053471113
Durg,S285,P51,2024-08-22 03:16:00,2417.59,1743.91,31.28,57.57,24.43,0,21.19114733752187,81.28038067467978
Bilaspur,S243,P68,2024-03-12 22:25:00,3924.3,3642.54,16.91,33.35,31.48,0,22.0745454976842,82.13101297372343
Bhilai,S899,P78,2024-11-07 00:53:00,2280.46,1755.75,11.73,35.47,34.85,0,21.20074876056714,81.41852199707066
Raipur,S563,P36,2024-01-20 13:25:00,3139.38,2616.36,36.22,41.39,26.39,0,21.257339059176534,81.63667549945126
Bhilai,S769,P35,2024-06-28 14:38:00,1929.28,1720.25,36.61,57.57,33.81,0,21.199830085369516,81.43446244140428
Bilaspur,S671,P92,2024-02-13 15:58:00,1621.41,1359.8,33.23,43.47,36.42,0,22.071344228812684,82.14781299790099
Raipur,S126,P24,2024-08-03 20:22:00,4163.09,3701.96,43.53,44.44,33.64,0,21.257852415816206,81.62987456988266
Bilaspur,S238,P71,2024-01-02 01:13:00,4519.19,3906.46,32.05,25.67,31.26,0,22.082103449258,82.14435496305212
Raipur,S690,P94,2024-03-26 01:34:00,2202.23,1596.83,23.11,58.47,34.87,0,21.254671287122694,81.62812802544568
Bhilai,S245,P77,2024-10-15 03:52:00,994.23,737.98,20.65,38.51,37.0,0,21.20970986655109,81.42595300357422
Raipur,S157,P57,2024-06-19 22:15:00,911.59,865.3,25.69,54.02,34.97,0,21.2452797317944,81.6343986750538
Durg,S847,P48,2024-12-09 23:21:00,875.42,754.98,17.04,24.33,33.79,0,21.1913878282646,81.28904187734969
Durg,S116,P23,2024-09-15 00:53:00,1740.75,1673.38,42.18,32.74,25.51,0,21.192501347121958,81.28391850696927
Raipur,S184,P4,2024-04-02 15:50:00,1885.17,1475.18,44.53,29.31,28.5,0,21.253318814493774,81.63671052493773
Bhilai,S499,P51,2024-09-03 18:21:00,3387.43,3003.21,33.74,54.65,24.91,0,21.215453290627487,81.41912147773303
Bhilai,S330,P55,2024-02-02 23:16:00,1442.32,1255.18,43.94,30.76,26.64,0,21.21388216866063,81.43741045097882
Raipur,S304,P65,2024-02-17 23:52:00,1224.15,1007.04,35.27,45.62,20.76,0,21.25139407927825,81.62706517265453
Durg,S952,P32,2024-09-06 00:43:00,4826.28,4255.08,47.92,54.4,23.04,0,21.197726371626228,81.2850330635134
Bilaspur,S988,P33,2024-07-28 05:51:00,3054.96,2495.04,33.74,17.34,36.93,0,22.085276063222604,82.13970719418262
Bhilai,S728,P55,2024-07-12 05:03:00,4496.48,3355.88,34.69,45.52,25.3,0,21.206832667336965,81.43035540107036
Durg,S373,P23,2024-02-27 08:23:00,3763.57,3395.94,10.67,48.1,25.12,0,21.183326847432628,81.28576746171011
Durg,S231,P44,2024-07-11 12:31:00,4736.4,3631.49,41.52,41.19,35.15,0,21.18576460374959,81.2817246744017
Bilaspur,S436,P17,2024-10-04 22:45:00,4040.86,2979.06,7.0,32.76,32.95,1,22.08747205427138,82.14689989563799
Raipur,S901,P46,2024-05-19 07:29:00,4025.54,3917.96,30.74,47.88,27.27,0,21.25896303497173,81.63134501193376
Bhilai,S885,P83,2024-04-08 08:01:00,1225.23,1041.13,16.27,19.01,20.29,0,21.206689384729778,81.43806517131664
Bhilai,S498,P67,2024-03-18 00:16:00,4148.12,3189.34,45.84,54.39,26.22,0,21.205640021032053,81.42424756920259
Bilaspur,S563,P49,2024-12-03 17:17:00,4359.57,3704.96,30.0,21.28,22.27,0,22.088660738191983,82.1419759747656
Durg,S896,P45,2024-01-09 08:35:00,4758.62,4592.82,23.82,31.88,22.18,0,21.191599213881233,81.28646610785461
Raipur,S416,P96,2024-09-05 12:03:00,2136.42,1988.32,24.59,50.89,33.8,0,21.245933403984406,81.6233570371482
Durg,S898,P30,2024-01-12 12:09:00,3203.08,2375.82,30.84,22.14,24.42,0,21.19592747875543,81.28965044551241
Bhilai,S794,P9,2024-06-23 01:44:00,863.22,760.79,11.1,40.44,26.41,0,21.20360796612012,81.42510222541657
Raipur,S432,P19,2024-07-29 08:21:00,3372.86,2861.01,19.96,46.88,36.47,0,21.249483160822532,81.63576709434328
Bilaspur,S420,P58,2024-05-17 22:10:00,2333.07,2206.56,34.07,28.7,25.7,0,22.076053135011573,82.14483204404074
Raipur,S209,P77,2024-02-23 17:10:00,2975.63,2332.66,17.7,22.62,31.63,0,21.250519873395895,81.63193020888724
Durg,S617,P38,2024-09-15 10:05:00,4546.18,4318.06,41.65,34.59,36.16,0,21.1806062781849,81.28039563051105
Raipur,S296,P41,2024-07-06 02:33:00,952.05,866.54,11.38,30.05,27.1,0,21.258517111105828,81.63643752907447
Raipur,S481,P25,2024-08-09 00:29:00,2042.21,1692.34,14.91,31.27,29.07,0,21.25600556653923,81.62724632236993
Durg,S195,P93,2024-06-15 12:03:00,4129.06,4017.22,49.1,20.92,30.08,1,21.199953237606607,81.28504774538487
Durg,S217,P4,2024-06-13 15:21:00,4158.12,3053.78,22.8,55.85,28.21,1,21.18140237737818,81.2774510414071
Durg,S472,P92,2024-09-30 21:21:00,3784.31,3382.69,18.42,39.33,32.9,0,21.197361182231596,81.28100811306261
Durg,S271,P50,2024-09-08 16:41:00,3624.88,3382.41,7.76,23.75,32.03,0,21.193610252536416,81.29483984186606
Raipur,S333,P41,2024-04-03 11:52:00,2290.16,2196.77,37.98,54.84,26.38,0,21.249836806652798,81.6206315628165
Durg,S401,P36,2024-12-18 04:47:00,4510.95,4285.56,25.71,40.67,20.32,0,21.191852593584965,81.29308571052476
Bilaspur,S403,P21,2024-09-12 08:58:00,2005.73,1995.28,5.88,57.38,27.02,0,22.07681424669389,82.13968778020002
Durg,S365,P91,2024-04-01 09:22:00,3580.87,2592.22,25.17,55.69,27.44,0,21.189225756766376,81.29181651312317
Bilaspur,S307,P23,2024-05-26 09:31:00,1437.88,1012.68,20.1,25.24,30.22,0,22.070646557170136,82.14228562695692
Bilaspur,S370,P83,2024-04-09 18:01:00,4654.54,3838.01,46.47,18.82,29.04,1,22.070771467526505,82.14015075481254
Bilaspur,S700,P7,2024-02-21 13:30:00,868.48,822.87,17.27,23.12,26.01,0,22.08856554622515,82.1362982385608
Durg,S255,P32,2024-03-27 13:42:00,4177.55,3280.6,46.71,41.35,26.2,0,21.18683228479579,81.2872098852802
Durg,S476,P57,2024-05-24 09:13:00,2084.72,1838.58,21.35,33.82,20.99,0,21.197887834224318,81.28627886446621
Bhilai,S746,P42,2024-11-09 06:37:00,4963.84,4860.73,23.61,45.67,21.59,0,21.201341715237174,81.42145020359627
Raipur,S244,P91,2024-09-25 18:48:00,3872.35,2937.29,9.25,53.38,31.9,0,21.25175105046386,81.63828934546481
Raipur,S521,P22,2024-11-01 18:30:00,2205.13,2120.46,5.28,35.4,36.42,0,21.245261095324988,81.63548888702748
Bilaspur,S203,P5,2024-02-22 15:48:00,1898.39,1820.14,10.2,53.74,27.95,0,22.07902976457611,82.13728517453838
Bhilai,S141,P39,2024-12-15 22:34:00,1035.15,731.33,40.61,32.1,20.52,0,21.207031456351444,81.4272010277071
Durg,S751,P4,2024-03-07 10:46:00,3090.19,2586.95,42.2,26.98,28.8,0,21.198864042671094,81.27613096961667
Bhilai,S623,P34,2024-08-06 01:01:00,2684.81,2363.33,19.9,52.63,21.93,0,21.21040731365415,81.4277132184967
Durg,S648,P73,2024-03-29 07:20:00,2733.97,2065.17,9.66,19.49,29.37,0,21.194935669964643,81.28666788616935
Bhilai,S561,P99,2024-08-07 12:38:00,1071.96,947.63,23.49,27.58,22.18,0,21.205948812187895,81.43531017307237
Raipur,S146,P2,2024-11-14 08:54:00,3965.46,2848.37,43.33,52.5,28.35,1,21.24560899530269,81.62207440054962
Raipur,S289,P59,2024-11-08 17:51:00,3062.37,2999.45,16.93,19.69,24.74,0,21.252159420122865,81.6224089689341
Bhilai,S618,P29,2024-10-16 03:27:00,3459.23,2864.54,37.26,41.02,28.16,0,21.20694998797024,81.41983886762625
Durg,S219,P18,2024-06-21 08:18:00,4473.2,3866.1,7.78,43.39,36.67,0,21.189088382787556,81.29162163327783
Raipur,S191,P7,2024-05-24 04:59:00,4328.33,4122.55,30.45,58.06,33.96,0,21.242225343696855,81.62013992026634
Raipur,S729,P7,2024-07-27 04:35:00,1139.46,1093.14,9.76,55.37,20.4,0,21.260510571209675,81.63052413354038
Bhilai,S116,P62,2024-02-19 23:49:00,2283.18,1841.82,6.3,59.64,34.16,0,21.21348045124007,81.42020877977455
Durg,S506,P56,2024-07-26 09:01:00,870.28,753.09,24.51,26.1,24.48,0,21.181790034528305,81.29001527222232
Bilaspur,S210,P71,2024-02-04 04:05:00,1068.84,826.9,29.73,36.06,33.65,0,22.077641588598564,82.12995666955509
Durg,S176,P100,2024-08-25 00:34:00,3485.02,3351.52,38.63,19.89,26.02,0,21.19403300894133,81.28380917680188
Bhilai,S851,P43,2024-02-05 04:53:00,4955.06,3971.31,42.08,45.49,21.54,0,21.215187974441445,81.42987370866285
Raipur,S706,P17,2024-11-14 03:38:00,3621.33,3413.11,18.31,50.37,32.85,0,21.25030508228177,81.63174510094841
Raipur,S443,P12,2024-04-01 07:42:00,3560.69,3535.38,24.32,37.83,32.88,0,21.255792939621323,81.63007699407471
Bilaspur,S642,P67,2024-05-03 23:37:00,1564.83,1172.98,35.63,31.06,24.95,0,22.084035277310072,82.13592670414187
Bhilai,S853,P7,2024-07-22 20:59:00,3236.58,2387.29,35.04,21.6,21.87,0,21.20169890347208,81.4238867582035
Durg,S602,P21,2024-12-30 14:15:00,4303.12,4012.81,30.66,41.54,23.63,0,21.183961314431155,81.2755473147226
Durg,S593,P90,2024-07-07 00:27:00,1419.48,1340.66,39.95,53.85,31.15,0,21.19478443446774,81.27934093830497
Bilaspur,S959,P51,2024-10-03 21:13:00,3642.24,2750.99,9.0,35.72,36.58,0,22.08553282138964,82.13638274730715
Bilaspur,S409,P77,2024-01-05 16:25:00,3339.51,3271.23,27.88,28.65,26.33,0,22.08509753920022,82.13151755054236
Raipur,S322,P26,2024-05-17 12:44:00,838.88,763.28,33.44,57.45,23.88,0,21.253956840142788,81.63622554208375
Bhilai,S700,P62,2024-10-06 16:07:00,3093.15,2908.63,48.48,47.35,27.74,0,21.20570046770619,81.42515808618427
Durg,S727,P45,2024-08-06 23:50:00,1142.19,947.84,42.33,37.36,27.67,0,21.18476910599595,81.28398196140067
Bhilai,S191,P6,2024-06-17 21:00:00,4226.82,3360.61,14.31,40.57,22.51,0,21.20003325499559,81.43369067032091
Bhilai,S644,P7,2024-11-22 21:02:00,1164.38,914.52,31.65,51.82,27.83,0,21.201234403155983,81.42515280246381
Bhilai,S650,P96,2024-06-15 13:15:00,2386.68,2106.57,11.51,51.61,30.21,0,21.214685342145856,81.4303365770864
Bilaspur,S938,P77,2024-05-27 01:47:00,4685.25,3649.03,6.24,47.9,36.03,0,22.077240850425174,82.13724621069387
Raipur,S768,P91,2024-08-02 19:54:00,1000.34,984.81,33.33,35.02,24.6,0,21.255608541141374,81.62400616574163
Raipur,S572,P10,2024-02-01 07:37:00,4631.96,3609.81,20.17,23.59,25.56,1,21.250382516817087,81.6236395990827
Bilaspur,S110,P4,2024-08-16 04:10:00,1496.29,1315.75,26.31,54.15,32.26,0,22.07791576993379,82.13298573058674
Raipur,S199,P28,2024-07-23 10:05:00,2476.35,2039.85,14.78,46.62,21.01,0,21.244963477174498,81.62467890287297
Bhilai,S711,P94,2024-05-26 07:12:00,877.2,641.27,24.05,32.48,33.87,0,21.210828697568843,81.42326917344859
Bhilai,S726,P59,2024-03-08 20:55:00,3902.26,3540.59,15.71,19.81,34.24,0,21.209284583936917,81.42007697555772
Durg,S185,P18,2024-04-20 00:09:00,1396.12,1032.35,41.67,58.16,20.47,0,21.196073313866055,81.28783498287876
Bhilai,S835,P58,2024-10-17 22:38:00,2896.07,2609.89,34.61,55.25,33.48,0,21.213436877926874,81.43113272128167
Bilaspur,S943,P37,2024-02-27 00:13:00,2733.69,2061.55,19.64,47.34,34.01,0,22.08185239164508,82.13815489875418
Bilaspur,S246,P56,2024-10-25 04:13:00,4294.63,3639.56,15.42,20.26,35.64,0,22.077276211733942,82.13787975287738
Durg,S358,P11,2024-02-10 15:39:00,3434.74,2968.54,21.77,20.08,37.07,0,21.184324268206076,81.28231114525985
Bilaspur,S963,P4,2024-03-13 08:08:00,4172.96,3381.55,18.56,19.29,25.17,0,22.08152885447003,82.14192446228348
Bilaspur,S710,P67,2024-10-24 12:44:00,4780.48,4461.5,18.63,27.81,27.13,0,22.07867879943689,82.13197022940446
Durg,S951,P28,2024-12-10 13:22:00,2195.01,1752.34,9.12,52.95,28.32,0,21.187269137760648,81.29102409673744
Bhilai,S757,P6,2024-04-25 04:09:00,3335.48,2986.82,33.19,23.96,23.39,0,21.21842158358744,81.42190620160981
Durg,S558,P74,2024-08-16 06:02:00,3158.75,3119.32,12.32,34.78,36.19,0,21.191828070295333,81.2927661373831
Raipur,S541,P4,2024-12-24 15:18:00,2531.2,2393.43,41.94,50.15,23.12,0,21.258708615046086,81.63286054050349
Raipur,S203,P16,2024-04-18 14:00:00,1379.6,1082.68,46.14,38.32,28.01,0,21.258891926344077,81.6209474823518
Bhilai,S749,P70,2024-06-02 17:35:00,4851.96,4261.37,15.38,56.84,32.5,0,21.207706586518302,81.42963630501696
Bilaspur,S881,P78,2024-11-25 16:58:00,2234.38,1596.46,37.04,57.01,37.03,0,22.083311767025844,82.13234650081543
Durg,S151,P63,2024-01-04 17:26:00,3415.31,2455.95,43.96,36.12,29.13,0,21.187933363644238,81.29085595885955
Raipur,S767,P32,2024-08-11 06:08:00,4956.15,4144.36,24.78,48.4,36.43,0,21.246199922427017,81.61998325190496
Bilaspur,S759,P70,2024-03-05 17:01:00,4740.63,4201.47,40.84,18.4,24.58,0,22.08059987241433,82.12962310629098
Durg,S141,P33,2024-05-10 07:18:00,4671.28,3605.75,44.94,49.61,31.42,1,21.186428933978377,81.27964335253664
Raipur,S838,P13,2024-12-18 13:33:00,4933.44,4203.5,37.71,43.27,28.44,0,21.252753777607836,81.62834056950108
Raipur,S292,P27,2024-04-08 17:21:00,2670.81,2158.2,20.72,19.07,20.22,0,21.260224155352237,81.63296493258721
Raipur,S364,P36,2024-08-26 19:08:00,1746.45,1283.04,48.63,26.74,27.67,0,21.25830523881833,81.62740287816676
Bhilai,S587,P57,2024-10-26 21:12:00,1201.31,1158.25,47.79,52.98,32.24,0,21.20643110704437,81.41967064221716
Raipur,S215,P28,2024-12-02 11:12:00,3671.36,2998.4,35.1,44.24,27.44,0,21.25439551535363,81.63427857947939
Bhilai,S310,P23,2024-01-14 19:51:00,3532.92,3441.93,27.08,21.36,31.06,0,21.216502433084415,81.42906882706303
Bilaspur,S860,P100,2024-04-17 16:23:00,2220.73,1991.76,23.16,24.51,26.87,0,22.08932432328983,82.14829287822756
Durg,S511,P64,2024-02-29 18:20:00,4959.83,4201.82,14.95,26.41,24.8,0,21.181260017970295,81.2782346674516
Bhilai,S106,P8,2024-06-11 12:12:00,1449.14,1437.7,49.92,59.93,34.38,0,21.202569018549706,81.42438131045323
Bhilai,S909,P18,2024-05-16 19:26:00,3539.88,3206.0,6.21,45.87,31.59,0,21.21238827685344,81.42284457771575
Durg,S460,P8,2024-04-24 02:45:00,2869.15,2434.05,39.85,55.3,27.38,0,21.190460537352074,81.28649280325612
Bhilai,S775,P60,2024-02-27 08:12:00,3255.65,2462.83,35.88,41.36,27.4,0,21.20562212009589,81.43548258674869
Raipur,S353,P78,2024-09-26 19:59:00,4409.4,4267.66,34.45,43.76,30.46,0,21.25305727506344,81.63098379250515
Bilaspur,S193,P66,2024-08-22 19:59:00,4249.7,3733.1,32.55,59.45,34.69,0,22.08740260637316,82.1359035011674
Durg,S250,P65,2024-04-28 14:41:00,4351.9,3872.72,49.68,59.9,21.1,0,21.195614738073253,81.28046395852748
Raipur,S832,P43,2024-05-03 08:38:00,1446.07,1312.06,45.81,44.76,34.37,0,21.24685001763989,81.63140593057547
Bhilai,S388,P53,2024-03-25 11:11:00,2263.11,2011.28,48.04,42.75,34.24,0,21.213555236856173,81.42500813228013
Durg,S634,P25,2024-06-25 15:37:00,1427.85,1350.38,19.02,24.11,31.61,0,21.19792038823349,81.28631942714149
Raipur,S555,P75,2024-08-13 19:57:00,2408.73,1835.7,6.95,26.41,33.71,0,21.25808335215784,81.63645421918694
Durg,S414,P43,2024-11-08 08:28:00,4459.19,4020.07,37.36,57.18,28.49,0,21.192839834823065,81.27668156187248
Durg,S744,P48,2024-02-20 21:28:00,1933.63,1592.58,10.41,47.65,23.77,0,21.197060107147493,81.29044553096219
Raipur,S268,P41,2024-04-01 20:41:00,2867.62,2579.62,45.26,51.09,25.33,0,21.255247802925275,81.62775071775593
Raipur,S846,P17,2024-08-26 19:02:00,4943.36,4762.55,11.31,34.19,36.7,0,21.256632818600004,81.62721537968876
Bilaspur,S245,P24,2024-05-10 11:13:00,1921.28,1664.42,14.43,21.71,30.12,0,22.088744828598944,82.12982198200322
Bhilai,S373,P85,2024-01-23 00:37:00,4581.99,3932.92,13.87,36.66,21.41,0,21.201444236246196,81.4243071582723
Raipur,S141,P65,2024-08-01 21:42:00,3914.93,2746.02,6.34,32.74,32.3,1,21.258730772038493,81.62640042731131
